trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
101,NVDA,-1,2025-02-19 10:33:00-05:00,139.976999,2025-02-19 11:12:00-05:00,140.083011,142,19880.71,-7.100000000001614,0.994,7.9537039999973445,-16.04770399999896,-0.0008071997428662739,TAKE_PROFIT,39,2.8038887253264164,-0.483380219615572
102,NVDA,-1,2025-02-21 12:07:00-05:00,139.64706500000003,2025-02-21 12:36:00-05:00,138.53780202,143,19973.525,166.58070000000245,1.0010000000000001,7.956093859996798,157.62360614000565,0.007891626848040375,TAKE_PROFIT,29,2.6757174268883803,-0.07621336503506485
103,NVDA,1,2025-02-24 14:12:00-05:00,133.56670799999998,2025-02-24 14:59:00-05:00,132.62347,149,19897.46,-132.60999999999797,1.043,7.932461999998992,-141.58546199999697,-0.007115755578852626,TAKE_PROFIT,47,-2.6993450561672305,-0.25313784562361547
104,NVDA,-1,2025-02-26 12:37:00-05:00,132.43350800000002,2025-02-26 13:38:00-05:00,130.41607799999997,151,20001.460000000003,312.57000000000323,1.057,7.938069999996145,303.57493000000704,0.015177638532387485,TAKE_PROFIT,61,2.443213451701597,0.07244292569611993
105,NVDA,-1,2025-03-04 12:54:00-05:00,115.76564223999999,2025-03-04 13:09:00-05:00,116.408277,172,19915.6736,-102.54640000000177,1.204,7.9867787199994495,-111.73717872000121,-0.005610514661176272,TAKE_PROFIT,15,1.3313239031347945,-0.8163790657766737
106,NVDA,-1,2025-03-04 15:53:00-05:00,115.146966,2025-03-04 15:56:00-05:00,116.188233,173,19924.41,-172.1350000000008,1.211,8.00419099999759,-181.3501909999984,-0.009101910219675182,FORCED_EOD,3,2.8664394825163444,2.0409075919340425
107,NVDA,1,2025-03-05 14:08:00-05:00,117.62351999999998,2025-03-05 14:59:00-05:00,117.696456,170,19992.0,20.400000000000773,1.19,8.000879999998602,11.20912000000217,0.000560680272108952,TAKE_PROFIT,51,-2.9917955554930957,0.5434644380203265
108,NVDA,-1,2025-03-05 15:52:00-05:00,117.556484,2025-03-05 15:56:00-05:00,117.69543438,170,19988.6,-15.622999999999223,1.19,7.998564600000293,-24.811564599999517,-0.0012412857628848204,FORCED_EOD,4,2.280848802644012,-0.1702909512966609
109,NVDA,1,2025-03-06 10:09:00-05:00,114.78295200000001,2025-03-06 11:16:00-05:00,114.64706600000001,174,19968.24,-15.660000000000593,1.218,7.984163999999282,-24.862163999999876,-0.0012450853956082195,TAKE_PROFIT,67,-2.3958358492711325,0.20652244464270597
110,NVDA,-1,2025-03-07 14:53:00-05:00,111.76764200000001,2025-03-07 15:48:00-05:00,112.16242799999999,178,19898.620000000003,-62.29999999999899,1.246,7.971907999997825,-71.51790799999682,-0.0035941139636817433,TAKE_PROFIT,55,2.427939693163991,-0.8942059223890266
